statistic_yyy,site_id,people_total,area,population_density
111,臺中市西區,112278,5.7042,19683 
111,臺中市北區,142778,6.9376,20580 
111,臺中市西屯區,231866,39.8467,5819 
111,臺中市南屯區,177930,31.2578,5692 
111,臺中市北屯區,295677,62.7034,4715 
111,臺中市豐原區,163476,41.1845,3969 
111,臺中市東勢區,47817,117.4065,407 
111,臺中市大甲區,74737,58.5192,1277 
111,臺中市清水區,88947,64.1709,1386 
111,臺中市沙鹿區,97002,40.4604,2397 
111,臺中市梧棲區,59848,16.6049,3604 
111,臺中市后里區,53667,58.9439,910 
111,臺中市神岡區,64308,35.0445,1835 
111,臺中市潭子區,108639,25.8497,4203 
111,臺中市大雅區,95275,32.4109,2940 
111,臺中市新社區,23283,68.8874,338 
111,臺中市石岡區,14154,18.2105,777 
111,臺中市外埔區,31264,42.4099,737 
111,臺中市大安區,18230,27.4045,665 
111,臺中市烏日區,78122,43.4032,1800 
111,臺中市大肚區,56129,37.0024,1517 
111,臺中市龍井區,77887,38.0377,2048 
111,臺中市霧峰區,64091,98.0779,653 
111,臺中市太平區,196011,120.7473,1623 
111,臺中市大里區,211469,28.8758,7323 
111,臺中市和平區,10919,1037.8192,11 
111,臺南市新營區,74908,38.5386,1944 
111,臺南市鹽水區,24452,52.2455,468 
111,臺南市白河區,26203,126.4046,207 
111,臺南市柳營區,20407,61.2929,333 
111,臺南市後壁區,21891,72.2189,303 
111,臺南市東山區,19366,124.9178,155 
111,臺南市麻豆區,42933,53.9744,795 
111,臺南市下營區,22635,33.5291,675 
111,臺南市六甲區,21342,67.5471,316 
111,臺南市官田區,20849,70.7953,294 
111,臺南市大內區,8847,70.3125,126 
111,臺南市佳里區,58063,38.9422,1491 
111,臺南市學甲區,24749,53.9919,458 
111,臺南市西港區,24713,33.7666,732 
111,臺南市七股區,21439,110.1492,195 
111,臺南市將軍區,18618,41.9796,444 
111,臺南市北門區,10183,44.1003,231 
111,臺南市新化區,42467,62.0579,684 
111,臺南市善化區,51842,55.3097,937 
111,臺南市新市區,37482,47.8096,784 
111,臺南市安定區,29904,31.27,956 
111,臺南市山上區,6976,27.878,250 
111,臺南市玉井區,13118,76.3662,172 
111,臺南市楠西區,8870,109.6316,81 
111,臺南市南化區,8114,171.5198,47 
111,臺南市左鎮區,4366,74.9025,58 
111,臺南市仁德區,76896,50.7664,1515 
111,臺南市歸仁區,68044,55.7913,1220 
111,臺南市關廟區,33424,53.6413,623 
111,臺南市龍崎區,3601,64.0814,56 
111,臺南市永康區,234130,40.2753,5813 
111,臺南市東區,180511,13.4156,13455 
111,臺南市南區,121035,27.2681,4439 
111,臺南市北區,126068,10.434,12082 
111,臺南市安南區,199118,107.2016,1857 
111,臺南市安平區,68025,11.0663,6147 
111,臺南市中西區,77408,6.26,12365 
111,高雄市鹽埕區,22481,1.4161,15875 
111,高雄市鼓山區,139590,14.7523,9462 
111,高雄市左營區,195296,19.3823,10076 
111,高雄市楠梓區,191313,25.8276,7407 
111,高雄市三民區,330419,19.7866,16699 
111,高雄市新興區,49068,1.9764,24827 
111,高雄市前金區,26633,1.8573,14340 
111,高雄市苓雅區,162642,8.1522,19951 
111,高雄市前鎮區,180282,19.1207,9429 
111,高雄市旗津區,26671,1.4639,18219 
111,高雄市小港區,154808,45.4426,3407 
111,高雄市鳳山區,356016,26.759,13305 
111,高雄市林園區,68429,32.286,2119 
111,高雄市大寮區,111514,71.04,1570 
111,高雄市大樹區,40732,66.9811,608 
111,高雄市大社區,33670,26.5848,1267 
111,高雄市仁武區,95089,36.0808,2635 
111,高雄市鳥松區,44168,24.5927,1796 
111,高雄市岡山區,95349,47.9421,1989 
111,高雄市橋頭區,40470,25.9379,1560 
111,高雄市燕巢區,28963,65.395,443 
111,高雄市田寮區,6655,92.6802,72 
111,高雄市阿蓮區,27656,34.6164,799 
111,高雄市路竹區,50602,48.4348,1045 
111,高雄市湖內區,29540,20.1615,1465 
111,高雄市茄萣區,29480,15.7624,1870 
111,高雄市永安區,13776,22.6141,609 
111,高雄市彌陀區,18468,14.7772,1250 
111,高雄市梓官區,34845,11.5967,3005 
111,高雄市旗山區,34622,94.6122,366 
111,高雄市美濃區,37317,120.0316,311 
111,高雄市六龜區,11920,194.1584,61 
111,高雄市甲仙區,5661,124.034,46 
111,高雄市杉林區,11094,104.0036,107 
111,高雄市內門區,13499,95.6224,141 
111,高雄市茂林區,1940,194,10 
111,高雄市桃源區,4258,928.98,5 
111,高雄市那瑪夏區,3201,252.9895,13 
111,宜蘭縣宜蘭市,94679,29.408,3219 
111,宜蘭縣羅東鎮,70012,11.3448,6171 
111,宜蘭縣蘇澳鎮,37867,89.0196,425 
111,宜蘭縣頭城鎮,28453,100.893,282 
111,宜蘭縣礁溪鄉,34800,101.4278,343 
111,宜蘭縣壯圍鄉,24417,38.4769,635 
111,宜蘭縣員山鄉,31918,111.9106,285 
111,宜蘭縣冬山鄉,52761,79.8573,661 
111,宜蘭縣五結鄉,40662,38.8671,1046 
111,宜蘭縣三星鄉,21235,144.2238,147 
111,宜蘭縣大同鄉,6139,657.5442,9 
111,宜蘭縣南澳鄉,6119,740.652,8 
111,新竹縣竹北市,209221,46.8341,4467 
111,新竹縣關西鎮,27099,125.5193,216 
111,新竹縣新埔鎮,33055,72.1911,458 
111,新竹縣竹東鎮,96375,53.5133,1801 
111,新竹縣湖口鄉,81232,58.4303,1390 
111,新竹縣橫山鄉,12212,66.3502,184 
111,新竹縣新豐鄉,58651,46.3496,1265 
111,新竹縣芎林鄉,20159,40.7858,494 
111,新竹縣寶山鄉,14391,64.7871,222 
111,新竹縣北埔鄉,8672,50.6676,171 
111,新竹縣峨眉鄉,5319,46.801,114 
111,新竹縣尖石鄉,9574,527.5795,18 
111,新竹縣五峰鄉,4543,227.728,20 
111,苗栗縣苗栗市,86112,37.8878,2273 
111,苗栗縣頭份市,105354,53.3205,1976 
111,苗栗縣苑裡鎮,43927,68.2473,644 
111,苗栗縣通霄鎮,31835,107.8486,295 
111,苗栗縣竹南鎮,88364,37.5592,2353 
111,苗栗縣後龍鎮,34358,75.8079,453 
111,苗栗縣卓蘭鎮,15514,76.3153,203 
111,苗栗縣大湖鄉,13219,90.8396,146 
111,苗栗縣公館鄉,31445,71.4523,440 
111,苗栗縣銅鑼鄉,16682,78.3805,213 
111,苗栗縣南庄鄉,9046,165.4938,55 
111,苗栗縣頭屋鄉,9948,52.5046,189 
111,苗栗縣三義鄉,15151,69.3424,218 
111,苗栗縣西湖鄉,6440,41.0758,157 
111,苗栗縣造橋鄉,11706,47.9978,244 
111,苗栗縣三灣鄉,6143,52.2964,117 
111,苗栗縣獅潭鄉,4149,79.4324,52 
111,苗栗縣泰安鄉,5739,614.5127,9 
111,彰化縣彰化市,226519,65.6947,3448 
111,彰化縣員林市,122367,40.038,3056 
111,彰化縣鹿港鎮,85370,39.4625,2163 
111,彰化縣和美鎮,88666,39.9345,2220 
111,彰化縣北斗鎮,33259,19.2547,1727 
111,彰化縣溪湖鎮,54056,32.0592,1686 
111,彰化縣田中鎮,39693,34.6056,1147 
111,彰化縣二林鎮,48390,92.8478,521 
111,彰化縣線西鄉,16303,18.0856,901 
111,彰化縣伸港鄉,37948,22.3268,1700 
111,彰化縣福興鄉,45445,49.8934,911 
111,彰化縣秀水鄉,38258,29.3447,1304 
111,彰化縣花壇鄉,44296,36.3469,1219 
111,彰化縣芬園鄉,22456,38.0204,591 
111,彰化縣大村鄉,40392,30.7837,1312 
111,彰化縣埔鹽鄉,31349,38.6081,812 
111,彰化縣埔心鄉,33813,20.9526,1614 
111,彰化縣永靖鄉,35464,20.6382,1718 
111,彰化縣社頭鄉,41606,36.1449,1151 
111,彰化縣二水鄉,14168,29.4449,481 
111,彰化縣田尾鄉,26069,24.0375,1085 
111,彰化縣埤頭鄉,29293,42.7508,685 
111,彰化縣芳苑鄉,31614,91.3827,346 
111,彰化縣大城鄉,15455,63.7406,242 
111,彰化縣竹塘鄉,14370,42.1662,341 
111,彰化縣溪州鄉,28620,75.831,377 
111,南投縣南投市,97361,71.6021,1360 
111,南投縣埔里鎮,77244,162.2227,476 
111,南投縣草屯鎮,96646,104.0327,929 
111,南投縣竹山鎮,51863,247.3339,210 
111,南投縣集集鎮,10068,49.7268,202 
111,南投縣名間鄉,36234,83.0955,436 
111,南投縣鹿谷鄉,16477,141.8981,116 
111,南投縣中寮鄉,13841,146.6541,94 
111,南投縣魚池鄉,14892,121.3735,123 
111,南投縣國姓鄉,17256,175.7042,98 
111,南投縣水里鄉,16387,106.8424,153 
111,南投縣信義鄉,15594,1422.4188,11 
111,南投縣仁愛鄉,15732,1273.5312,12 
111,雲林縣斗六市,107791,93.7151,1150 
111,雲林縣斗南鎮,43355,48.1505,900 
111,雲林縣虎尾鎮,70305,68.742,1023 
111,雲林縣西螺鎮,44578,49.7985,895 
111,雲林縣土庫鎮,27650,49.0212,564 
111,雲林縣北港鎮,37849,41.4999,912 
111,雲林縣古坑鄉,30138,166.6059,181 
111,雲林縣大埤鄉,18231,44.9973,405 
111,雲林縣莿桐鄉,27554,50.8502,542 
111,雲林縣林內鄉,16930,37.6035,450 
111,雲林縣二崙鄉,25220,59.5625,423 
111,雲林縣崙背鄉,23098,58.484,395 
111,雲林縣麥寮鄉,49354,80.1668,616 
111,雲林縣東勢鄉,13642,48.3562,282 
111,雲林縣褒忠鄉,12143,37.0552,328 
111,雲林縣臺西鄉,22151,54.0983,409 
111,雲林縣元長鄉,23713,71.5872,331 
111,雲林縣四湖鄉,21582,77.1189,280 
111,雲林縣口湖鄉,25566,80.4612,318 
111,雲林縣水林鄉,23242,72.9582,319 
111,嘉義縣太保市,38919,66.8964,582 
111,嘉義縣朴子市,40882,49.5737,825 
111,嘉義縣布袋鎮,25056,61.7307,406 
111,嘉義縣大林鎮,29744,64.1663,464 
111,嘉義縣民雄鄉,70298,85.4969,822 
111,嘉義縣溪口鄉,13463,33.0463,407 
111,嘉義縣新港鄉,30302,66.0495,459 
111,嘉義縣六腳鄉,21331,62.2619,343 
111,嘉義縣東石鄉,23144,81.5821,284 
111,嘉義縣義竹鄉,16994,79.2925,214 
111,嘉義縣鹿草鄉,14426,54.3151,266 
111,嘉義縣水上鄉,47912,69.1198,693 
111,嘉義縣中埔鄉,43048,129.5016,332 
111,嘉義縣竹崎鄉,33792,162.2256,208 
111,嘉義縣梅山鄉,18052,119.7571,151 
111,嘉義縣番路鄉,10938,117.5269,93 
111,嘉義縣大埔鄉,4476,173.2472,26 
111,嘉義縣阿里山鄉,5381,427.8471,13 
111,屏東縣屏東市,193941,65.067,2981 
111,屏東縣潮州鎮,53124,42.4331,1252 
111,屏東縣東港鎮,45908,29.4635,1558 
111,屏東縣恆春鎮,29899,136.763,219 
111,屏東縣萬丹鄉,49457,57.4679,861 
111,屏東縣長治鄉,29126,39.8861,730 
111,屏東縣麟洛鄉,10592,16.26,651 
111,屏東縣九如鄉,21645,42.0187,515 
111,屏東縣里港鄉,25685,68.9208,373 
111,屏東縣鹽埔鄉,24266,64.3493,377 
111,屏東縣高樹鄉,23182,90.1522,257 
111,屏東縣萬巒鄉,19478,60.7315,321 
111,屏東縣內埔鄉,52258,81.8554,638 
111,屏東縣竹田鄉,16073,29.0732,553 
111,屏東縣新埤鄉,9623,59.0102,163 
111,屏東縣枋寮鄉,22969,57.7347,398 
111,屏東縣新園鄉,33091,38.3109,864 
111,屏東縣崁頂鄉,15168,31.2659,485 
111,屏東縣林邊鄉,16762,15.6233,1073 
111,屏東縣南州鄉,10049,18.97,530 
111,屏東縣佳冬鄉,18095,30.9842,584 
111,屏東縣琉球鄉,12216,6.8018,1796 
111,屏東縣車城鄉,8194,49.8517,164 
111,屏東縣滿州鄉,7454,142.2013,52 
111,屏東縣枋山鄉,5128,17.2697,297 
111,屏東縣三地門鄉,7793,196.3965,40 
111,屏東縣霧臺鄉,3324,278.796,12 
111,屏東縣瑪家鄉,6796,78.7008,86 
111,屏東縣泰武鄉,5338,118.6266,45 
111,屏東縣來義鄉,7423,167.7756,44 
111,屏東縣春日鄉,4889,160.001,31 
111,屏東縣獅子鄉,4891,301.0018,16 
111,屏東縣牡丹鄉,4866,181.8366,27 
111,臺東縣臺東市,103252,109.7691,941 
111,臺東縣成功鎮,13212,143.9939,92 
111,臺東縣關山鎮,8165,58.7351,139 
111,臺東縣卑南鄉,16846,412.6871,41 
111,臺東縣大武鄉,5635,69.1454,81 
111,臺東縣太麻里鄉,10744,96.6523,111 
111,臺東縣東河鄉,8060,210.1908,38 
111,臺東縣長濱鄉,6733,155.1868,43 
111,臺東縣鹿野鄉,7314,89.698,82 
111,臺東縣池上鄉,7995,82.6854,97 
111,臺東縣綠島鄉,4285,15.0919,284 
111,臺東縣延平鄉,3630,455.8805,8 
111,臺東縣海端鄉,4222,880.0382,5 
111,臺東縣達仁鄉,3482,306.4454,11 
111,臺東縣金峰鄉,3713,380.6635,10 
111,臺東縣蘭嶼鄉,5263,48.3892,109 
111,花蓮縣花蓮市,99558,29.4095,3385 
111,花蓮縣鳳林鎮,10536,120.5181,87 
111,花蓮縣玉里鎮,22408,252.3719,89 
111,花蓮縣新城鄉,20256,29.4095,689 
111,花蓮縣吉安鄉,82795,65.2582,1269 
111,花蓮縣壽豐鄉,17133,218.4448,78 
111,花蓮縣光復鄉,12015,157.11,76 
111,花蓮縣豐濱鄉,4315,162.4332,27 
111,花蓮縣瑞穗鄉,10968,135.5862,81 
111,花蓮縣富里鄉,9689,176.3705,55 
111,花蓮縣秀林鄉,16992,1641.8555,10 
111,花蓮縣萬榮鄉,6175,618.491,10 
111,花蓮縣卓溪鄉,6052,1021.313,6 
111,澎湖縣馬公市,63657,33.9918,1873 
111,澎湖縣湖西鄉,15820,33.3008,475 
111,澎湖縣白沙鄉,10047,20.0875,500 
111,澎湖縣西嶼鄉,8341,18.7148,446 
111,澎湖縣望安鄉,5448,13.7824,395 
111,澎湖縣七美鄉,3910,6.9868,560 
111,基隆市中正區,50574,10.2118,4953 
111,基隆市七堵區,53003,56.2659,942 
111,基隆市暖暖區,38320,22.8283,1679 
111,基隆市仁愛區,41328,4.2335,9762 
111,基隆市中山區,45038,10.5238,4280 
111,基隆市安樂區,80297,18.025,4455 
111,基隆市信義區,52966,10.6706,4964 
111,新竹市東區,221657,33.5768,6601 
111,新竹市北區,152118,15.7267,9673 
111,新竹市香山區,78698,54.8491,1435 
111,嘉義市東區,117826,30.1556,3907 
111,嘉義市西區,145098,29.87,4858 
111,金門縣金城鎮,42342,21.713,1950 
111,金門縣金湖鎮,30636,41.696,735 
111,金門縣金沙鎮,20673,41.19,502 
111,金門縣金寧鄉,34325,29.854,1150 
111,金門縣烈嶼鄉,12649,16.003,790 
111,金門縣烏坵鄉,670,1.2,558 
111,連江縣南竿鄉,7797,10.4,750 
111,連江縣北竿鄉,3181,9.9,321 
111,連江縣莒光鄉,1471,4.7,313 
111,連江縣東引鄉,1534,3.8,404 
111,東沙群島,… ,2.38,… 
111,南沙群島,… ,0.5045,… 
,,,,
,說明：1.人口密度係指每單位土地面積內之人口數。,,,
,2.96年12月起，我國土地面積增列東沙群島(2.38平方公里)及南沙群島(0.4896平方公里),,,
,，由高雄市代管；原金門縣烏坵鄉面積，因重測由2.6平方公里修正為1.2平方公里。,,,
